ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ERSCode,ScientificName,EnglishName,CG_code,CG_descr,MCS_code,MCS_descr,StatsData
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BUW,Mesoplodon carlhubbsi,Hubbs' beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BPW,Mesoplodon peruvianus,Pigmy beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BWW,Mesoplodon bidens,Sowerby's beaked whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BGW,Mesoplodon europaeus,Gervais' beaked whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BTW,Mesoplodon mirus,True's beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",TSW,Mesoplodon layardii,Strap-toothed whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BDW,Mesoplodon bowdoini,Andrews' beaked whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BJW,Mesoplodon stejnegeri,Stejneger's beaked whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BXT,Mesoplodon traversii,Spade-toothed whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BZZ,Mesoplodon hotaula,Deraniyagala's beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",MEP,Mesoplodon spp,Beaked whales nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BOW,Hyperoodon ampullatus,Northern bottlenose whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",SRW,Hyperoodon planifrons,Southern bottlenose whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BNW,Indopacetus pacificus,Longman's beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BAW,Berardius arnuxii,Arnoux's beaked whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BEW,Berardius bairdii,Baird's beaked whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",SPW,Physeter macrocephalus,Sperm whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",IRD,Orcaella brevirostris,Irrawaddy dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",IDB,Orcaella heinsohni,Australian snubfin dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",FAW,Pseudorca crassidens,False killer whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PIW,Globicephala melas,Long-finned pilot whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",SHW,Globicephala macrorhynchus,Short-finned pilot whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",GLO,Globicephala spp,Pilot whales nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",KPW,Feresa attenuata,Pygmy killer whale,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DCO,Delphinus delphis,Common dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DCZ,Delphinus capensis,Long-beaked common dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DRR,Grampus griseus,Risso's dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",MEW,Peponocephala electra,Melon-headed whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",TUC,Sotalia fluviatilis,Tucuxi,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",TZG,Sotalia guianensis,Guyana dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DHA,Sousa teuszii,Atlantic hump-backed dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DHI,Sousa chinensis,Indo-Pac. hump-backed dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",QPU,Sousa plumbea,Indian Ocean humpback dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",QPV,Sousa sahulensis,Australian humpback dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",RTD,Steno bredanensis,Rough-toothed dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",KIW,Orcinus orca,Killer whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",RNW,Lissodelphis borealis,Northern right whale dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",RSW,Lissodelphis peronii,Southern right whale dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",CMD,Cephalorhynchus commersonii,Commerson's dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",HVD,Cephalorhynchus heavisidii,Heaviside's dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",HCD,Cephalorhynchus hectori,Hector's dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",CHD,Cephalorhynchus eutropia,Black dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DWP,Lagenorhynchus obliquidens,Pacific white-sided dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DDU,Lagenorhynchus obscurus,Dusky dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BWD,Lagenorhynchus albirostris,White-beaked dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DWH,Lagenorhynchus acutus,Atlantic white-sided dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",HRD,Lagenorhynchus cruciger,Hourglass dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PLD,Lagenorhynchus australis,Peale's dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DBO,Tursiops truncatus,Bottlenose dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DBZ,Tursiops aduncus,Indo-Pacif. bottlenose dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",FRD,Lagenodelphis hosei,Fraser's dolphin,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DPN,Stenella attenuata,Pantropical spotted dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DSI,Stenella longirostris,Spinner dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DST,Stenella coeruleoalba,Striped dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DSA,Stenella frontalis,Atlantic spotted dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DCL,Stenella clymene,Clymene dolphin,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DSP,Stenella spp,Spotted dolphins nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DLP,Delphinidae,Dolphins nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PHR,Phocoena phocoena,Harbour porpoise,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BRP,Phocoena spinipinnis,Burmeister's porpoise,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",VAQ,Phocoena sinus,Vaquita,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",SPP,Phocoena dioptrica,Spectacled porpoise,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PFI,Neophocaena phocaenoides,Finless porpoise,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PDA,Phocoenoides dalli,Dall's porpoise,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BEL,Delphinapterus leucas,White whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",NAR,Monodon monoceros,Narwhal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",PYW,Kogia breviceps,Pygmy sperm whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",DWW,Kogia sima,Dwarf sperm whale,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BOT,Inia geoffrensis,Boto,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",BJI,Lipotes vexillifer,Baiji,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",FRA,Pontoporia blainvillei,Franciscana,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",62,"Sperm-whales, pilot-whales",ODN,Odontoceti,Toothed whales nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SSL,Eumetopias jubatus,Steller sea lion,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEN,Callorhinus ursinus,Northern fur seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",CSL,Zalophus californianus,California sea lion,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",ASL,Neophoca cinerea,Australian sea lion,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",NSL,Phocarctos hookeri,New Zealand sea lion,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEF,Arctocephalus australis,South American fur seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SGF,Arctocephalus townsendi,Guadalupe fur seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEK,Arctocephalus pusillus,South African fur seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SJF,Arctocephalus philippii,Juan Fernandez fur seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SGA,Arctocephalus galapagoensis,Galapagos fur seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEA,Arctocephalus gazella,Antarctic fur seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SNZ,Arctocephalus forsteri,New Zealand fur seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SSF,Arctocephalus tropicalis,Subantarctic fur seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SXQ,Arctocephalus spp,Fur seals nei,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEL,Otaria byronia,South American sea lion,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",ZOX,Otariidae,Sea lions and fur seals nei,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",WAL,Odobenus rosmarus,Walrus,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SMM,Monachus monachus,Mediterranean monk seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SKC,Monachus tropicalis,Caribbean monk seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SMH,Monachus schauinslandi,Hawaiian monk seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SNP,Mirounga angustirostris,Northern elephant seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SES,Mirounga leonina,Southern elephant seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SRS,Ommatophoca rossii,Ross seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SLP,Hydrurga leptonyx,Leopard seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEH,Phoca groenlandica,Harp seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEC,Phoca vitulina,Harbour seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SLR,Phoca fasciata,Ribbon seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SAC,Phoca caspica,Caspian seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SBK,Phoca sibirica,Baikal seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SST,Phoca largha,Larga seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SLW,Leptonychotes weddellii,Weddell seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEB,Erignathus barbatus,Bearded seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEZ,Cystophora cristata,Hooded seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SEG,Halichoerus grypus,Grey seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SET,Lobodon carcinophagus,Crabeater seal,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SER,Pusa hispida,Ringed seal,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",ZPX,Phocidae,Seals nei,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",63,"Eared seals, hair seals, walruses",SXX,"Otariidae, Phocidae",Seals and sea lions nei,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,OTS,Enhydra lutris,Sea otter,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,OTM,Lutra felina,Marine otter,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,BPL,Ursus maritimus,Polar bear,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,DUG,Dugong dugon,Dugong,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,WIM,Trichechus manatus,West Indian manatee,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,SEW,Trichechus inunguis,Amazonian manatee,11,Miscellaneous aquatic products,85,Other products,YES
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,WAM,Trichechus senegalensis,West African manatee,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,WCA,Cetacea,Whales nei,11,Miscellaneous aquatic products,85,Other products,NO
6,"Whales, seals and other aquatic mammals",64,Miscellaneous aquatic mammals,MAM,Mammalia,Aquatic mammals nei,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOU,Rana fuscigula,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOV,Rana vertebralis,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOY,Rana blythii,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRH,Rana hexadactyla,Indian green frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRM,Rana magna,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRK,Rana cancrivora,Crab-eating frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOP,Rana cyanophlyctis,Indian skipper frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOI,Rana limnocharis,Indian rice frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGM,Rana dalmatina,Agile frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGK,Rana esculenta,European frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGL,Rana lessonae,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGI,Rana ridibunda,European green frog,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGT,Rana temporaria,Common frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGC,Rana graeca,Greek frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOE,Rana latastei,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,RLG,Rana aurora,Red-legged frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOK,Rana catesbeiana,American bull frog,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGY,Rana grylio,Pig frog,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FGP,Rana pipiens,Northern leopard frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRQ,Rana heckscheri,River frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRG,Rana spp,Frogs,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,KUO,Conraua goliath,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,YXD,Pyxicephalus adspersus,African bull frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,XHY,Pelophylax nigromaculatus,Dark-spotted frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,XUM,Xenopus muelleri,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,XUL,Xenopus laevis,African clawed frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,YUC,Leptodactylus ocellatus,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,YUE,Leptodactylus pentadactylus,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,CVC,Caudiverbera caudiverbera,Chilean frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FQC,Telmatobius culeus,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,GFO,Glyphoglossus molossus,NA,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,KBU,Quasipaa spinosa,Giant spiny-chested frog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,ZHB,Hoplobatrachus rugulosus,East Asian bullfrog,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FRT,Hoplobatrachus tigerinus,Indus valley bullfrog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,FOS,Hoplobatrachus crassus,Jerdon's bullfrog,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,71,Frogs and other amphibians,AWD,Andrias davidianus,Chinese giant salamander,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,DKK,Dermochelys coriacea,Leatherback turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,AYK,Trachemys scripta,Common slider,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,AYW,Malaclemys terrapin,Diamondback terrapin,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,72,Turtles,LKY,Lepidochelys kempii,Kemp's ridley turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,LKV,Lepidochelys olivacea,Olive ridley turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,FBT,Natator depressus,Flatback turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,KEZ,Chelonia agassizii,Eastern Pacific green turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,TUG,Chelonia mydas,Green turtle,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,72,Turtles,TTH,Eretmochelys imbricata,Hawksbill turtle,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,72,Turtles,TTL,Caretta caretta,Loggerhead turtle,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,72,Turtles,TTS,Trionyx sinensis,Chinese softshell turtle,11,Miscellaneous aquatic products,85,Other products,YES
7,Miscellaneous aquatic animals,72,Turtles,NQH,Palea steindachneri,Wattle-necked softshell turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,DSB,Dogania subplana,Malayan softshell turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,WQA,Apalone ferox,Florida softshell turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,WPE,Podocnemis expansa,Arrau river turtle,11,Miscellaneous aquatic products,85,Other products,NO
7,Miscellaneous aquatic animals,72,Turtles,QYH,Mauremys sinensis,Chinese stripe-necked turtle,11,Miscellaneous aquatic products,85,Other products,NO
